item_id,item_name,brand,quantity,location
P-SYN-0003091,Organic Spinach,FarmNest,10,Pantry
P-SYN-0003092,Organic Spinach,TrailJoy,5,Pantry
P-SYN-0003093,Organic Spinach,PeakFuel,3,Freezer
P-SYN-0003094,Chicken Nuggets,PureRoot,1,Pantry
P-SYN-0003095,Organic Spinach,Green Valley,10,Freezer
P-SYN-0003096,Organic Spinach,SunBite,7,Pantry
P-SYN-0003097,Whole Milk,DailySource,4,Freezer
P-SYN-0003098,Fresh Salad Mix,FarmNest,5,Fridge
P-SYN-0003099,Fresh Salad Mix,PureRoot,12,Pantry
P-SYN-0003100,Greek Yogurt,FarmNest,6,Freezer
P-SYN-0003101,Greek Yogurt,Green Valley,4,Freezer
P-SYN-0003102,Protein Shake,Green Valley,10,Fridge
P-SYN-0003103,Granola Bars,Green Valley,2,Pantry
P-SYN-0003104,Whole Milk,FarmNest,8,Fridge
P-SYN-0003105,Frozen Dumplings,SunBite,8,Fridge
P-SYN-0003106,Greek Yogurt,PureRoot,5,Fridge
P-SYN-0003107,Granola Bars,DailySource,6,Freezer
P-SYN-0003108,Organic Spinach,Green Valley,11,Fridge
P-SYN-0003109,Granola Bars,FarmNest,10,Fridge
P-SYN-0003110,Protein Shake,UrbanHarvest,10,Pantry
P-SYN-0003111,Granola Bars,DailySource,5,Fridge
P-SYN-0003112,Greek Yogurt,TrailJoy,11,Freezer
P-SYN-0003113,Fresh Salad Mix,PureRoot,12,Freezer
P-SYN-0003114,Chicken Nuggets,SunBite,6,Fridge
P-SYN-0003115,Organic Spinach,FarmNest,3,Freezer
P-SYN-0003116,Greek Yogurt,PeakFuel,8,Pantry
P-SYN-0003117,Protein Shake,PureRoot,6,Fridge
P-SYN-0003118,Organic Spinach,TrailJoy,3,Pantry
P-SYN-0003119,Organic Spinach,Green Valley,12,Pantry
P-SYN-0003120,Organic Spinach,PureRoot,5,Freezer
P-SYN-0003121,Fresh Salad Mix,SunBite,11,Freezer
P-SYN-0003122,Granola Bars,FarmNest,8,Pantry
P-SYN-0003123,Chicken Nuggets,TrailJoy,12,Pantry
P-SYN-0003124,Whole Milk,UrbanHarvest,5,Pantry
P-SYN-0003125,Organic Spinach,PeakFuel,3,Pantry
P-SYN-0003126,Protein Shake,SunBite,7,Pantry
P-SYN-0003127,Chicken Nuggets,FarmNest,12,Pantry
P-SYN-0003128,Organic Spinach,PureRoot,8,Freezer
P-SYN-0003129,Granola Bars,TrailJoy,10,Fridge
P-SYN-0003130,Granola Bars,TrailJoy,11,Pantry
P-SYN-0003131,Fresh Salad Mix,Green Valley,5,Freezer
P-SYN-0003132,Protein Shake,FarmNest,12,Freezer
P-SYN-0003133,Greek Yogurt,DailySource,9,Pantry
P-SYN-0003134,Protein Shake,UrbanHarvest,8,Fridge
P-SYN-0003135,Protein Shake,SunBite,4,Fridge
P-SYN-0003136,Organic Spinach,DailySource,4,Freezer
P-SYN-0003137,Whole Milk,TrailJoy,11,Pantry
P-SYN-0003138,Protein Shake,Green Valley,3,Fridge
P-SYN-0003139,Fresh Salad Mix,PeakFuel,2,Fridge
P-SYN-0003140,Greek Yogurt,PeakFuel,8,Freezer
P-SYN-0003141,Organic Spinach,UrbanHarvest,4,Pantry
P-SYN-0003142,Chicken Nuggets,FarmNest,1,Fridge
P-SYN-0003143,Protein Shake,UrbanHarvest,1,Freezer
P-SYN-0003144,Frozen Dumplings,PureRoot,1,Fridge
P-SYN-0003145,Protein Shake,FarmNest,6,Fridge
P-SYN-0003146,Organic Spinach,DailySource,12,Fridge
P-SYN-0003147,Whole Milk,UrbanHarvest,6,Pantry
P-SYN-0003148,Chicken Nuggets,Green Valley,10,Freezer
P-SYN-0003149,Organic Spinach,PeakFuel,3,Fridge
P-SYN-0003150,Granola Bars,UrbanHarvest,7,Freezer
P-SYN-0003151,Frozen Dumplings,SunBite,10,Pantry
P-SYN-0003152,Greek Yogurt,UrbanHarvest,6,Fridge
P-SYN-0003153,Greek Yogurt,UrbanHarvest,4,Pantry
P-SYN-0003154,Organic Spinach,DailySource,9,Fridge
P-SYN-0003155,Frozen Dumplings,TrailJoy,12,Freezer
P-SYN-0003156,Organic Spinach,UrbanHarvest,12,Pantry
P-SYN-0003157,Protein Shake,PeakFuel,10,Freezer
P-SYN-0003158,Frozen Dumplings,DailySource,2,Freezer
P-SYN-0003159,Chicken Nuggets,UrbanHarvest,6,Freezer
P-SYN-0003160,Frozen Dumplings,PureRoot,7,Fridge
P-SYN-0003161,Greek Yogurt,FarmNest,5,Freezer
P-SYN-0003162,Protein Shake,Green Valley,7,Fridge
P-SYN-0003163,Fresh Salad Mix,FarmNest,2,Pantry
P-SYN-0003164,Whole Milk,PureRoot,4,Freezer
P-SYN-0003165,Greek Yogurt,Green Valley,1,Freezer
P-SYN-0003166,Fresh Salad Mix,SunBite,6,Fridge
P-SYN-0003167,Granola Bars,FarmNest,1,Freezer
P-SYN-0003168,Fresh Salad Mix,UrbanHarvest,11,Pantry
P-SYN-0003169,Fresh Salad Mix,DailySource,8,Fridge
P-SYN-0003170,Granola Bars,TrailJoy,11,Fridge
P-SYN-0003171,Fresh Salad Mix,Green Valley,9,Fridge
P-SYN-0003172,Organic Spinach,SunBite,1,Fridge
P-SYN-0003173,Granola Bars,PureRoot,12,Fridge
P-SYN-0003174,Organic Spinach,TrailJoy,10,Fridge
P-SYN-0003175,Chicken Nuggets,SunBite,9,Pantry
P-SYN-0003176,Protein Shake,Green Valley,5,Freezer
P-SYN-0003177,Frozen Dumplings,PureRoot,4,Pantry
P-SYN-0003178,Frozen Dumplings,PureRoot,9,Freezer
P-SYN-0003179,Whole Milk,SunBite,9,Pantry
P-SYN-0003180,Whole Milk,PureRoot,10,Fridge
P-SYN-0003181,Whole Milk,Green Valley,11,Pantry
P-SYN-0003182,Fresh Salad Mix,UrbanHarvest,7,Pantry
P-SYN-0003183,Greek Yogurt,PureRoot,8,Fridge
P-SYN-0003184,Organic Spinach,Green Valley,8,Fridge
P-SYN-0003185,Chicken Nuggets,FarmNest,1,Pantry
P-SYN-0003186,Frozen Dumplings,PeakFuel,8,Fridge
P-SYN-0003187,Protein Shake,DailySource,4,Freezer
P-SYN-0003188,Fresh Salad Mix,PeakFuel,1,Freezer
P-SYN-0003189,Protein Shake,Green Valley,9,Fridge
P-SYN-0003190,Organic Spinach,PureRoot,10,Freezer
P-SYN-0003191,Whole Milk,SunBite,11,Freezer
P-SYN-0003192,Whole Milk,PeakFuel,10,Pantry
P-SYN-0003193,Protein Shake,PureRoot,8,Fridge
P-SYN-0003194,Granola Bars,PureRoot,8,Freezer
P-SYN-0003195,Organic Spinach,PureRoot,7,Pantry
P-SYN-0003196,Fresh Salad Mix,DailySource,6,Fridge
P-SYN-0003197,Whole Milk,DailySource,2,Fridge
P-SYN-0003198,Fresh Salad Mix,PeakFuel,6,Freezer
P-SYN-0003199,Organic Spinach,UrbanHarvest,11,Pantry
P-SYN-0003200,Whole Milk,PureRoot,4,Freezer
P-SYN-0003201,Protein Shake,SunBite,9,Fridge
P-SYN-0003202,Chicken Nuggets,TrailJoy,10,Fridge
P-SYN-0003203,Organic Spinach,Green Valley,3,Freezer
P-SYN-0003204,Whole Milk,PureRoot,6,Fridge
P-SYN-0003205,Protein Shake,DailySource,12,Freezer
P-SYN-0003206,Chicken Nuggets,TrailJoy,1,Pantry
P-SYN-0003207,Protein Shake,SunBite,7,Freezer
P-SYN-0003208,Chicken Nuggets,SunBite,10,Fridge
P-SYN-0003209,Fresh Salad Mix,SunBite,6,Freezer
P-SYN-0003210,Chicken Nuggets,FarmNest,1,Fridge
P-SYN-0003211,Greek Yogurt,PeakFuel,11,Fridge
P-SYN-0003212,Greek Yogurt,UrbanHarvest,5,Freezer
P-SYN-0003213,Whole Milk,Green Valley,11,Fridge
P-SYN-0003214,Whole Milk,PeakFuel,10,Fridge
P-SYN-0003215,Organic Spinach,TrailJoy,10,Freezer
P-SYN-0003216,Fresh Salad Mix,DailySource,4,Pantry
P-SYN-0003217,Chicken Nuggets,FarmNest,5,Freezer
P-SYN-0003218,Frozen Dumplings,PureRoot,4,Fridge
P-SYN-0003219,Protein Shake,PeakFuel,4,Pantry
P-SYN-0003220,Protein Shake,Green Valley,1,Fridge
P-SYN-0003221,Frozen Dumplings,PeakFuel,4,Freezer
P-SYN-0003222,Greek Yogurt,PeakFuel,10,Fridge
P-SYN-0003223,Organic Spinach,DailySource,12,Pantry
P-SYN-0003224,Granola Bars,SunBite,8,Pantry
P-SYN-0003225,Fresh Salad Mix,UrbanHarvest,5,Freezer
P-SYN-0003226,Fresh Salad Mix,FarmNest,9,Pantry
P-SYN-0003227,Chicken Nuggets,TrailJoy,6,Fridge
P-SYN-0003228,Fresh Salad Mix,FarmNest,3,Freezer
P-SYN-0003229,Greek Yogurt,DailySource,6,Pantry
P-SYN-0003230,Fresh Salad Mix,Green Valley,1,Fridge
P-SYN-0003231,Greek Yogurt,TrailJoy,1,Fridge
P-SYN-0003232,Protein Shake,PeakFuel,1,Freezer
P-SYN-0003233,Fresh Salad Mix,DailySource,8,Fridge
P-SYN-0003234,Greek Yogurt,UrbanHarvest,2,Pantry
P-SYN-0003235,Whole Milk,Green Valley,5,Fridge
P-SYN-0003236,Greek Yogurt,Green Valley,6,Fridge
P-SYN-0003237,Fresh Salad Mix,PureRoot,7,Fridge
P-SYN-0003238,Frozen Dumplings,FarmNest,4,Pantry
P-SYN-0003239,Greek Yogurt,DailySource,9,Pantry
P-SYN-0003240,Granola Bars,PeakFuel,8,Pantry
P-SYN-0003241,Organic Spinach,PureRoot,4,Freezer
P-SYN-0003242,Frozen Dumplings,UrbanHarvest,3,Freezer
P-SYN-0003243,Fresh Salad Mix,UrbanHarvest,9,Freezer
P-SYN-0003244,Granola Bars,PeakFuel,3,Fridge
P-SYN-0003245,Greek Yogurt,FarmNest,5,Pantry
P-SYN-0003246,Greek Yogurt,PeakFuel,9,Pantry
P-SYN-0003247,Fresh Salad Mix,TrailJoy,12,Fridge
P-SYN-0003248,Protein Shake,DailySource,4,Freezer
P-SYN-0003249,Frozen Dumplings,PeakFuel,6,Fridge
P-SYN-0003250,Protein Shake,SunBite,2,Pantry
P-SYN-0003251,Organic Spinach,FarmNest,7,Pantry
P-SYN-0003252,Fresh Salad Mix,SunBite,5,Fridge
P-SYN-0003253,Protein Shake,PureRoot,1,Freezer
P-SYN-0003254,Frozen Dumplings,Green Valley,5,Freezer
P-SYN-0003255,Frozen Dumplings,SunBite,2,Pantry
P-SYN-0003256,Greek Yogurt,UrbanHarvest,7,Pantry
P-SYN-0003257,Greek Yogurt,PeakFuel,12,Freezer
P-SYN-0003258,Fresh Salad Mix,TrailJoy,5,Fridge
P-SYN-0003259,Organic Spinach,TrailJoy,5,Fridge
P-SYN-0003260,Granola Bars,SunBite,4,Fridge
P-SYN-0003261,Frozen Dumplings,SunBite,9,Pantry
P-SYN-0003262,Frozen Dumplings,PeakFuel,1,Freezer
P-SYN-0003263,Frozen Dumplings,TrailJoy,3,Freezer
P-SYN-0003264,Frozen Dumplings,DailySource,10,Pantry
P-SYN-0003265,Organic Spinach,PeakFuel,5,Freezer
P-SYN-0003266,Organic Spinach,UrbanHarvest,7,Fridge
P-SYN-0003267,Granola Bars,Green Valley,7,Freezer
P-SYN-0003268,Frozen Dumplings,PeakFuel,11,Pantry
P-SYN-0003269,Chicken Nuggets,TrailJoy,2,Fridge
P-SYN-0003270,Protein Shake,SunBite,5,Freezer
P-SYN-0003271,Fresh Salad Mix,PeakFuel,6,Freezer
P-SYN-0003272,Greek Yogurt,FarmNest,8,Freezer
P-SYN-0003273,Chicken Nuggets,PeakFuel,1,Freezer
P-SYN-0003274,Granola Bars,Green Valley,4,Fridge
P-SYN-0003275,Chicken Nuggets,PeakFuel,5,Pantry
P-SYN-0003276,Chicken Nuggets,Green Valley,10,Fridge
P-SYN-0003277,Protein Shake,SunBite,12,Fridge
P-SYN-0003278,Fresh Salad Mix,PeakFuel,2,Fridge
P-SYN-0003279,Fresh Salad Mix,PeakFuel,2,Fridge
P-SYN-0003280,Fresh Salad Mix,Green Valley,4,Fridge
P-SYN-0003281,Fresh Salad Mix,DailySource,6,Fridge
P-SYN-0003282,Frozen Dumplings,Green Valley,6,Freezer
P-SYN-0003283,Fresh Salad Mix,TrailJoy,2,Pantry
P-SYN-0003284,Organic Spinach,SunBite,1,Pantry
P-SYN-0003285,Fresh Salad Mix,UrbanHarvest,5,Freezer
P-SYN-0003286,Frozen Dumplings,FarmNest,6,Fridge
P-SYN-0003287,Fresh Salad Mix,Green Valley,7,Freezer
P-SYN-0003288,Organic Spinach,Green Valley,5,Freezer
P-SYN-0003289,Granola Bars,PureRoot,8,Pantry
P-SYN-0003290,Granola Bars,PureRoot,11,Pantry
P-SYN-0003291,Granola Bars,PeakFuel,9,Fridge
P-SYN-0003292,Chicken Nuggets,Green Valley,11,Fridge
P-SYN-0003293,Fresh Salad Mix,SunBite,1,Fridge
P-SYN-0003294,Chicken Nuggets,DailySource,1,Fridge
P-SYN-0003295,Chicken Nuggets,DailySource,4,Pantry
P-SYN-0003296,Chicken Nuggets,UrbanHarvest,10,Freezer
P-SYN-0003297,Protein Shake,TrailJoy,1,Freezer
P-SYN-0003298,Frozen Dumplings,SunBite,2,Freezer
P-SYN-0003299,Frozen Dumplings,PureRoot,1,Fridge
P-SYN-0003300,Granola Bars,Green Valley,3,Fridge
P-SYN-0003301,Granola Bars,PeakFuel,5,Fridge
P-SYN-0003302,Whole Milk,UrbanHarvest,10,Freezer
P-SYN-0003303,Chicken Nuggets,PeakFuel,4,Fridge
P-SYN-0003304,Protein Shake,PeakFuel,11,Pantry
P-SYN-0003305,Fresh Salad Mix,UrbanHarvest,6,Fridge
P-SYN-0003306,Protein Shake,SunBite,8,Pantry
P-SYN-0003307,Organic Spinach,TrailJoy,12,Fridge
P-SYN-0003308,Whole Milk,TrailJoy,1,Fridge
P-SYN-0003309,Granola Bars,FarmNest,7,Pantry
P-SYN-0003310,Fresh Salad Mix,UrbanHarvest,4,Pantry
P-SYN-0003311,Fresh Salad Mix,SunBite,12,Pantry
P-SYN-0003312,Chicken Nuggets,DailySource,4,Fridge
P-SYN-0003313,Chicken Nuggets,TrailJoy,10,Freezer
P-SYN-0003314,Fresh Salad Mix,FarmNest,5,Pantry
P-SYN-0003315,Chicken Nuggets,FarmNest,4,Pantry
P-SYN-0003316,Whole Milk,PureRoot,6,Pantry
P-SYN-0003317,Protein Shake,FarmNest,8,Pantry
P-SYN-0003318,Fresh Salad Mix,DailySource,11,Fridge
P-SYN-0003319,Granola Bars,SunBite,4,Freezer
P-SYN-0003320,Protein Shake,SunBite,8,Pantry
P-SYN-0003321,Fresh Salad Mix,DailySource,1,Freezer
P-SYN-0003322,Organic Spinach,UrbanHarvest,6,Pantry
P-SYN-0003323,Frozen Dumplings,DailySource,4,Freezer
P-SYN-0003324,Chicken Nuggets,FarmNest,2,Pantry
P-SYN-0003325,Frozen Dumplings,PureRoot,3,Freezer
P-SYN-0003326,Organic Spinach,PureRoot,12,Pantry
P-SYN-0003327,Protein Shake,UrbanHarvest,5,Freezer
P-SYN-0003328,Granola Bars,PureRoot,4,Pantry
P-SYN-0003329,Chicken Nuggets,Green Valley,2,Freezer
P-SYN-0003330,Whole Milk,UrbanHarvest,8,Fridge
P-SYN-0003331,Protein Shake,TrailJoy,5,Pantry
P-SYN-0003332,Greek Yogurt,DailySource,12,Fridge
P-SYN-0003333,Fresh Salad Mix,PureRoot,12,Pantry
P-SYN-0003334,Greek Yogurt,UrbanHarvest,6,Fridge
P-SYN-0003335,Organic Spinach,UrbanHarvest,1,Pantry
P-SYN-0003336,Greek Yogurt,PureRoot,1,Fridge
P-SYN-0003337,Organic Spinach,SunBite,2,Pantry
P-SYN-0003338,Organic Spinach,SunBite,6,Freezer
P-SYN-0003339,Frozen Dumplings,PureRoot,2,Pantry
P-SYN-0003340,Chicken Nuggets,TrailJoy,9,Freezer
P-SYN-0003341,Granola Bars,SunBite,3,Fridge
P-SYN-0003342,Protein Shake,Green Valley,1,Pantry
P-SYN-0003343,Greek Yogurt,TrailJoy,9,Freezer
P-SYN-0003344,Fresh Salad Mix,Green Valley,11,Pantry
P-SYN-0003345,Fresh Salad Mix,DailySource,3,Fridge
P-SYN-0003346,Protein Shake,SunBite,1,Freezer
P-SYN-0003347,Granola Bars,SunBite,8,Pantry
P-SYN-0003348,Chicken Nuggets,TrailJoy,11,Freezer
P-SYN-0003349,Whole Milk,UrbanHarvest,12,Freezer
P-SYN-0003350,Frozen Dumplings,FarmNest,3,Fridge
P-SYN-0003351,Greek Yogurt,FarmNest,1,Freezer
P-SYN-0003352,Protein Shake,SunBite,9,Pantry
P-SYN-0003353,Fresh Salad Mix,PeakFuel,2,Freezer
P-SYN-0003354,Fresh Salad Mix,SunBite,11,Pantry
P-SYN-0003355,Protein Shake,Green Valley,3,Fridge
P-SYN-0003356,Fresh Salad Mix,PeakFuel,2,Pantry
P-SYN-0003357,Fresh Salad Mix,TrailJoy,7,Pantry
P-SYN-0003358,Protein Shake,UrbanHarvest,11,Pantry
P-SYN-0003359,Frozen Dumplings,PureRoot,8,Freezer
P-SYN-0003360,Granola Bars,Green Valley,4,Fridge
P-SYN-0003361,Protein Shake,SunBite,12,Pantry
P-SYN-0003362,Protein Shake,FarmNest,6,Fridge
P-SYN-0003363,Greek Yogurt,PureRoot,8,Fridge
P-SYN-0003364,Greek Yogurt,PureRoot,10,Fridge
P-SYN-0003365,Chicken Nuggets,PeakFuel,10,Pantry
P-SYN-0003366,Whole Milk,FarmNest,3,Freezer
P-SYN-0003367,Greek Yogurt,PureRoot,5,Freezer
P-SYN-0003368,Granola Bars,PeakFuel,4,Pantry
P-SYN-0003369,Fresh Salad Mix,PureRoot,9,Fridge
P-SYN-0003370,Frozen Dumplings,SunBite,5,Fridge
P-SYN-0003371,Protein Shake,Green Valley,7,Freezer
P-SYN-0003372,Organic Spinach,Green Valley,6,Pantry
P-SYN-0003373,Chicken Nuggets,DailySource,2,Freezer
P-SYN-0003374,Whole Milk,UrbanHarvest,10,Pantry
P-SYN-0003375,Organic Spinach,PureRoot,12,Fridge
P-SYN-0003376,Chicken Nuggets,DailySource,10,Fridge
P-SYN-0003377,Greek Yogurt,UrbanHarvest,10,Fridge
P-SYN-0003378,Greek Yogurt,Green Valley,12,Pantry
P-SYN-0003379,Granola Bars,PureRoot,4,Freezer
P-SYN-0003380,Greek Yogurt,SunBite,7,Fridge
P-SYN-0003381,Fresh Salad Mix,PureRoot,12,Fridge
P-SYN-0003382,Protein Shake,FarmNest,4,Freezer
P-SYN-0003383,Granola Bars,SunBite,9,Fridge
P-SYN-0003384,Greek Yogurt,UrbanHarvest,6,Pantry
P-SYN-0003385,Chicken Nuggets,DailySource,4,Pantry
P-SYN-0003386,Chicken Nuggets,TrailJoy,10,Freezer
P-SYN-0003387,Chicken Nuggets,UrbanHarvest,6,Fridge
P-SYN-0003388,Greek Yogurt,PeakFuel,12,Freezer
P-SYN-0003389,Granola Bars,SunBite,2,Fridge
P-SYN-0003390,Chicken Nuggets,TrailJoy,7,Freezer
P-SYN-0003391,Organic Spinach,TrailJoy,12,Pantry
P-SYN-0003392,Fresh Salad Mix,FarmNest,6,Freezer
P-SYN-0003393,Chicken Nuggets,PureRoot,2,Fridge
P-SYN-0003394,Greek Yogurt,UrbanHarvest,9,Freezer
P-SYN-0003395,Greek Yogurt,TrailJoy,4,Fridge
P-SYN-0003396,Organic Spinach,Green Valley,6,Freezer
P-SYN-0003397,Protein Shake,Green Valley,12,Pantry
P-SYN-0003398,Greek Yogurt,FarmNest,11,Freezer
P-SYN-0003399,Greek Yogurt,DailySource,4,Fridge
P-SYN-0003400,Frozen Dumplings,Green Valley,8,Pantry
P-SYN-0003401,Protein Shake,SunBite,3,Pantry
P-SYN-0003402,Chicken Nuggets,TrailJoy,12,Freezer
P-SYN-0003403,Whole Milk,PeakFuel,9,Freezer
P-SYN-0003404,Greek Yogurt,FarmNest,1,Freezer
P-SYN-0003405,Greek Yogurt,Green Valley,2,Pantry
P-SYN-0003406,Chicken Nuggets,Green Valley,9,Freezer
P-SYN-0003407,Greek Yogurt,DailySource,5,Pantry
P-SYN-0003408,Frozen Dumplings,PureRoot,11,Pantry
P-SYN-0003409,Greek Yogurt,DailySource,10,Pantry
P-SYN-0003410,Fresh Salad Mix,TrailJoy,11,Freezer
P-SYN-0003411,Whole Milk,SunBite,3,Pantry
P-SYN-0003412,Whole Milk,UrbanHarvest,6,Fridge
P-SYN-0003413,Organic Spinach,Green Valley,6,Fridge
P-SYN-0003414,Organic Spinach,SunBite,10,Freezer
P-SYN-0003415,Granola Bars,FarmNest,3,Freezer
P-SYN-0003416,Greek Yogurt,TrailJoy,12,Fridge
P-SYN-0003417,Organic Spinach,TrailJoy,7,Fridge
P-SYN-0003418,Chicken Nuggets,FarmNest,3,Fridge
P-SYN-0003419,Whole Milk,Green Valley,3,Pantry
P-SYN-0003420,Protein Shake,Green Valley,12,Fridge
P-SYN-0003421,Granola Bars,FarmNest,11,Freezer
P-SYN-0003422,Protein Shake,DailySource,6,Fridge
P-SYN-0003423,Frozen Dumplings,PureRoot,10,Fridge
P-SYN-0003424,Organic Spinach,SunBite,7,Pantry
P-SYN-0003425,Fresh Salad Mix,TrailJoy,2,Freezer
P-SYN-0003426,Fresh Salad Mix,PureRoot,9,Freezer
P-SYN-0003427,Granola Bars,Green Valley,4,Fridge
P-SYN-0003428,Organic Spinach,PeakFuel,6,Freezer
P-SYN-0003429,Granola Bars,SunBite,1,Freezer
P-SYN-0003430,Frozen Dumplings,PureRoot,7,Freezer
P-SYN-0003431,Chicken Nuggets,Green Valley,1,Pantry
P-SYN-0003432,Granola Bars,PeakFuel,12,Freezer
P-SYN-0003433,Organic Spinach,SunBite,6,Pantry
P-SYN-0003434,Frozen Dumplings,DailySource,7,Freezer
P-SYN-0003435,Greek Yogurt,PureRoot,12,Fridge
P-SYN-0003436,Organic Spinach,FarmNest,5,Fridge
P-SYN-0003437,Frozen Dumplings,UrbanHarvest,1,Freezer
P-SYN-0003438,Organic Spinach,PureRoot,10,Pantry
P-SYN-0003439,Fresh Salad Mix,SunBite,12,Pantry
P-SYN-0003440,Protein Shake,SunBite,6,Fridge
P-SYN-0003441,Whole Milk,UrbanHarvest,3,Pantry
P-SYN-0003442,Protein Shake,FarmNest,3,Pantry
P-SYN-0003443,Organic Spinach,UrbanHarvest,9,Pantry
P-SYN-0003444,Protein Shake,DailySource,11,Freezer
P-SYN-0003445,Granola Bars,TrailJoy,6,Freezer
P-SYN-0003446,Organic Spinach,PeakFuel,8,Freezer
P-SYN-0003447,Greek Yogurt,UrbanHarvest,12,Pantry
P-SYN-0003448,Protein Shake,UrbanHarvest,1,Fridge
P-SYN-0003449,Frozen Dumplings,SunBite,6,Fridge
P-SYN-0003450,Whole Milk,UrbanHarvest,9,Pantry
P-SYN-0003451,Fresh Salad Mix,FarmNest,8,Freezer
P-SYN-0003452,Greek Yogurt,PureRoot,1,Fridge
P-SYN-0003453,Frozen Dumplings,DailySource,5,Pantry
P-SYN-0003454,Organic Spinach,TrailJoy,1,Freezer
P-SYN-0003455,Whole Milk,Green Valley,12,Pantry
P-SYN-0003456,Chicken Nuggets,SunBite,9,Freezer
P-SYN-0003457,Frozen Dumplings,PeakFuel,3,Fridge
P-SYN-0003458,Protein Shake,UrbanHarvest,12,Freezer
P-SYN-0003459,Granola Bars,UrbanHarvest,10,Fridge
P-SYN-0003460,Organic Spinach,UrbanHarvest,12,Freezer
P-SYN-0003461,Fresh Salad Mix,DailySource,6,Freezer
P-SYN-0003462,Chicken Nuggets,SunBite,2,Pantry
P-SYN-0003463,Protein Shake,DailySource,10,Pantry
P-SYN-0003464,Protein Shake,Green Valley,12,Freezer
P-SYN-0003465,Whole Milk,DailySource,7,Fridge
P-SYN-0003466,Chicken Nuggets,PeakFuel,6,Pantry
P-SYN-0003467,Frozen Dumplings,SunBite,7,Fridge
P-SYN-0003468,Whole Milk,DailySource,1,Fridge
P-SYN-0003469,Whole Milk,FarmNest,3,Fridge
P-SYN-0003470,Protein Shake,TrailJoy,7,Pantry
P-SYN-0003471,Fresh Salad Mix,Green Valley,1,Pantry
P-SYN-0003472,Protein Shake,PeakFuel,8,Freezer
P-SYN-0003473,Frozen Dumplings,FarmNest,11,Pantry
P-SYN-0003474,Protein Shake,Green Valley,11,Freezer
P-SYN-0003475,Granola Bars,PureRoot,2,Pantry
P-SYN-0003476,Frozen Dumplings,TrailJoy,12,Pantry
P-SYN-0003477,Chicken Nuggets,FarmNest,8,Fridge
P-SYN-0003478,Whole Milk,PureRoot,1,Fridge
P-SYN-0003479,Protein Shake,DailySource,12,Pantry
P-SYN-0003480,Whole Milk,FarmNest,9,Freezer
P-SYN-0003481,Fresh Salad Mix,SunBite,9,Freezer
P-SYN-0003482,Protein Shake,DailySource,7,Pantry
P-SYN-0003483,Protein Shake,Green Valley,12,Pantry
P-SYN-0003484,Organic Spinach,Green Valley,8,Fridge
P-SYN-0003485,Chicken Nuggets,PeakFuel,10,Pantry
P-SYN-0003486,Granola Bars,PeakFuel,6,Freezer
P-SYN-0003487,Granola Bars,PeakFuel,5,Fridge
P-SYN-0003488,Organic Spinach,DailySource,7,Pantry
P-SYN-0003489,Greek Yogurt,PureRoot,3,Freezer
P-SYN-0003490,Whole Milk,PeakFuel,11,Fridge
P-SYN-0003491,Granola Bars,DailySource,6,Pantry
P-SYN-0003492,Frozen Dumplings,PureRoot,1,Pantry
P-SYN-0003493,Granola Bars,TrailJoy,6,Pantry
P-SYN-0003494,Protein Shake,UrbanHarvest,11,Pantry
P-SYN-0003495,Organic Spinach,DailySource,10,Pantry
P-SYN-0003496,Fresh Salad Mix,UrbanHarvest,9,Freezer
P-SYN-0003497,Chicken Nuggets,TrailJoy,11,Freezer
P-SYN-0003498,Whole Milk,PureRoot,11,Pantry
P-SYN-0003499,Frozen Dumplings,PureRoot,8,Pantry
P-SYN-0003500,Granola Bars,TrailJoy,5,Pantry
P-SYN-0003501,Organic Spinach,DailySource,12,Fridge
P-SYN-0003502,Organic Spinach,DailySource,11,Pantry
P-SYN-0003503,Frozen Dumplings,DailySource,8,Freezer
P-SYN-0003504,Frozen Dumplings,TrailJoy,6,Pantry
P-SYN-0003505,Organic Spinach,Green Valley,8,Pantry
P-SYN-0003506,Protein Shake,PureRoot,10,Fridge
P-SYN-0003507,Greek Yogurt,TrailJoy,4,Pantry
P-SYN-0003508,Whole Milk,PeakFuel,1,Fridge
P-SYN-0003509,Protein Shake,PureRoot,10,Pantry
P-SYN-0003510,Whole Milk,FarmNest,9,Freezer
P-SYN-0003511,Organic Spinach,FarmNest,4,Fridge
P-SYN-0003512,Greek Yogurt,PureRoot,6,Fridge
P-SYN-0003513,Greek Yogurt,DailySource,4,Freezer
P-SYN-0003514,Whole Milk,SunBite,5,Pantry
P-SYN-0003515,Chicken Nuggets,FarmNest,5,Pantry
P-SYN-0003516,Organic Spinach,TrailJoy,3,Fridge
P-SYN-0003517,Protein Shake,PeakFuel,8,Freezer
P-SYN-0003518,Frozen Dumplings,PeakFuel,7,Pantry
P-SYN-0003519,Whole Milk,Green Valley,10,Fridge
P-SYN-0003520,Whole Milk,UrbanHarvest,6,Freezer
P-SYN-0003521,Chicken Nuggets,Green Valley,3,Fridge
P-SYN-0003522,Organic Spinach,PureRoot,2,Freezer
P-SYN-0003523,Granola Bars,SunBite,4,Freezer
P-SYN-0003524,Granola Bars,PeakFuel,6,Pantry
P-SYN-0003525,Granola Bars,DailySource,7,Fridge
P-SYN-0003526,Greek Yogurt,SunBite,9,Pantry
P-SYN-0003527,Protein Shake,SunBite,11,Fridge
