recall_id,event_date,product_name,brand,reason,classification,states
R-SYN-0001555,2026-03-23,Greek Yogurt,FarmNest,Packaging integrity issue,I,TX;WA
R-SYN-0001556,2026-01-09,Whole Milk,PeakFuel,Potential E. coli contamination,II,CA;NV;TX
R-SYN-0001557,2026-02-13,Granola Bars,TrailJoy,Packaging integrity issue,I,CO;AZ
R-SYN-0001558,2025-12-06,Greek Yogurt,Green Valley,Undeclared peanut allergen,II,AZ;CA;NY
R-SYN-0001559,2025-12-26,Chicken Nuggets,SunBite,Possible metal fragments,II,CA;UT;NY;WA
R-SYN-0001560,2026-03-06,Chicken Nuggets,PureRoot,Listeria monocytogenes risk,I,NV;AZ;NY;OR
R-SYN-0001561,2025-12-12,Fresh Salad Mix,PureRoot,Possible metal fragments,I,UT;WA;CO
R-SYN-0001562,2026-02-23,Granola Bars,SunBite,Listeria monocytogenes risk,III,ALL
R-SYN-0001563,2026-01-05,Whole Milk,SunBite,Potential E. coli contamination,III,WA;TX
R-SYN-0001564,2026-03-09,Whole Milk,SunBite,Undeclared peanut allergen,II,TX;CA
R-SYN-0001565,2025-12-29,Organic Spinach,UrbanHarvest,Packaging integrity issue,I,AZ;TX;OR
R-SYN-0001566,2026-03-16,Organic Spinach,FarmNest,Undeclared peanut allergen,III,TX;UT
R-SYN-0001567,2026-03-31,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,I,ALL
R-SYN-0001568,2026-02-18,Protein Shake,DailySource,Undeclared peanut allergen,II,NY;CO;UT;AZ
R-SYN-0001569,2026-01-04,Organic Spinach,DailySource,Undeclared peanut allergen,II,ALL
R-SYN-0001570,2026-03-06,Granola Bars,FarmNest,Packaging integrity issue,II,TX;WA
R-SYN-0001571,2026-03-08,Whole Milk,TrailJoy,Undeclared peanut allergen,II,NV;OR;TX
R-SYN-0001572,2026-02-05,Granola Bars,UrbanHarvest,Undeclared peanut allergen,II,OR;UT;NV;TX
R-SYN-0001573,2026-03-23,Organic Spinach,SunBite,Listeria monocytogenes risk,I,NV;TX;AZ;UT
R-SYN-0001574,2026-02-02,Organic Spinach,SunBite,Possible metal fragments,II,TX;OR;AZ
R-SYN-0001575,2025-12-14,Whole Milk,DailySource,Possible metal fragments,II,OR;CO;NY
R-SYN-0001576,2026-01-21,Protein Shake,TrailJoy,Packaging integrity issue,I,CO;UT;NY
R-SYN-0001577,2025-12-03,Fresh Salad Mix,DailySource,Listeria monocytogenes risk,II,NV;CA;UT
R-SYN-0001578,2026-03-14,Whole Milk,PureRoot,Undeclared peanut allergen,II,ALL
R-SYN-0001579,2025-12-20,Greek Yogurt,FarmNest,Packaging integrity issue,III,NV;CO
R-SYN-0001580,2026-03-12,Granola Bars,UrbanHarvest,Undeclared peanut allergen,I,UT;OR;TX
R-SYN-0001581,2026-03-07,Chicken Nuggets,DailySource,Listeria monocytogenes risk,II,CA;AZ;UT
R-SYN-0001582,2026-03-23,Whole Milk,DailySource,Packaging integrity issue,I,WA;NV;UT
R-SYN-0001583,2026-03-30,Granola Bars,FarmNest,Possible metal fragments,II,TX;NY;OR
R-SYN-0001584,2026-02-23,Whole Milk,UrbanHarvest,Undeclared peanut allergen,II,CA;CO
R-SYN-0001585,2026-02-12,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,III,CO;OR;UT
R-SYN-0001586,2026-02-16,Whole Milk,TrailJoy,Undeclared peanut allergen,III,WA;UT;NV;TX
R-SYN-0001587,2026-01-28,Chicken Nuggets,Green Valley,Possible metal fragments,II,ALL
R-SYN-0001588,2025-12-25,Greek Yogurt,UrbanHarvest,Potential E. coli contamination,II,OR;TX;WA;NV
R-SYN-0001589,2025-12-22,Protein Shake,PeakFuel,Undeclared peanut allergen,II,WA;UT;AZ
R-SYN-0001590,2026-03-31,Whole Milk,UrbanHarvest,Packaging integrity issue,II,AZ;CO;NY
R-SYN-0001591,2026-01-13,Protein Shake,TrailJoy,Packaging integrity issue,II,WA;OR
R-SYN-0001592,2026-02-28,Fresh Salad Mix,PureRoot,Potential E. coli contamination,I,CA;UT;AZ
R-SYN-0001593,2026-01-08,Fresh Salad Mix,SunBite,Possible metal fragments,II,CO;NV
R-SYN-0001594,2026-01-19,Greek Yogurt,DailySource,Possible metal fragments,I,WA;CO;NY
R-SYN-0001595,2026-03-11,Greek Yogurt,UrbanHarvest,Potential E. coli contamination,I,CO;AZ;TX;NY
R-SYN-0001596,2025-12-15,Fresh Salad Mix,Green Valley,Listeria monocytogenes risk,II,CA;OR;NY
R-SYN-0001597,2026-01-18,Organic Spinach,Green Valley,Undeclared peanut allergen,II,NY;TX
R-SYN-0001598,2026-01-24,Greek Yogurt,TrailJoy,Potential E. coli contamination,II,TX;NV;NY
R-SYN-0001599,2025-12-25,Frozen Dumplings,DailySource,Listeria monocytogenes risk,II,NV;NY;OR;CA
R-SYN-0001600,2025-12-17,Protein Shake,DailySource,Undeclared peanut allergen,I,WA;UT;CA
R-SYN-0001601,2026-01-08,Organic Spinach,Green Valley,Undeclared peanut allergen,II,ALL
R-SYN-0001602,2025-12-24,Protein Shake,FarmNest,Undeclared peanut allergen,II,NV;CA;OR;NY
R-SYN-0001603,2026-01-27,Organic Spinach,PureRoot,Packaging integrity issue,I,WA;UT
R-SYN-0001604,2026-01-16,Chicken Nuggets,Green Valley,Possible metal fragments,II,UT;NY;WA
R-SYN-0001605,2026-03-04,Greek Yogurt,Green Valley,Packaging integrity issue,I,NV;NY;UT;TX
R-SYN-0001606,2025-12-25,Granola Bars,UrbanHarvest,Undeclared peanut allergen,I,OR;CO
R-SYN-0001607,2026-03-28,Chicken Nuggets,PureRoot,Undeclared peanut allergen,I,ALL
R-SYN-0001608,2025-12-19,Frozen Dumplings,TrailJoy,Undeclared peanut allergen,II,WA;OR;NY
R-SYN-0001609,2026-01-31,Organic Spinach,TrailJoy,Packaging integrity issue,III,UT;CA
R-SYN-0001610,2026-02-20,Organic Spinach,TrailJoy,Undeclared peanut allergen,III,NV;AZ;WA;UT
R-SYN-0001611,2026-01-13,Greek Yogurt,DailySource,Listeria monocytogenes risk,II,WA;TX;OR;CA
R-SYN-0001612,2025-12-08,Organic Spinach,Green Valley,Packaging integrity issue,I,ALL
R-SYN-0001613,2026-02-24,Organic Spinach,PeakFuel,Listeria monocytogenes risk,II,TX;CA
R-SYN-0001614,2026-02-12,Protein Shake,TrailJoy,Listeria monocytogenes risk,II,NV;CA;NY
R-SYN-0001615,2025-12-23,Organic Spinach,SunBite,Possible metal fragments,I,TX;CA
R-SYN-0001616,2025-12-09,Chicken Nuggets,FarmNest,Potential E. coli contamination,I,UT;OR;NY
R-SYN-0001617,2026-03-29,Chicken Nuggets,SunBite,Undeclared peanut allergen,I,CA;UT;WA
R-SYN-0001618,2026-02-04,Chicken Nuggets,PureRoot,Undeclared peanut allergen,III,TX;OR
R-SYN-0001619,2025-12-31,Granola Bars,DailySource,Undeclared peanut allergen,III,ALL
R-SYN-0001620,2026-02-25,Protein Shake,TrailJoy,Listeria monocytogenes risk,III,NV;CO
R-SYN-0001621,2025-12-20,Protein Shake,Green Valley,Possible metal fragments,II,CO;NY;UT
R-SYN-0001622,2026-01-06,Whole Milk,FarmNest,Possible metal fragments,II,NV;AZ
R-SYN-0001623,2026-01-31,Whole Milk,PeakFuel,Undeclared peanut allergen,III,UT;NV;NY
R-SYN-0001624,2026-02-04,Frozen Dumplings,PeakFuel,Undeclared peanut allergen,I,CO;NY;CA
R-SYN-0001625,2026-02-16,Greek Yogurt,UrbanHarvest,Packaging integrity issue,II,NY;WA;NV;AZ
R-SYN-0001626,2026-02-09,Frozen Dumplings,PureRoot,Potential E. coli contamination,III,TX;CA;NY;OR
R-SYN-0001627,2026-01-05,Greek Yogurt,TrailJoy,Possible metal fragments,II,UT;NV;OR
R-SYN-0001628,2026-01-06,Fresh Salad Mix,TrailJoy,Packaging integrity issue,II,WA;CO
R-SYN-0001629,2026-03-12,Protein Shake,Green Valley,Packaging integrity issue,II,OR;WA
R-SYN-0001630,2025-12-25,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,II,ALL
R-SYN-0001631,2025-12-17,Protein Shake,Green Valley,Potential E. coli contamination,I,TX;UT
R-SYN-0001632,2026-02-27,Chicken Nuggets,SunBite,Listeria monocytogenes risk,III,OR;AZ
R-SYN-0001633,2026-02-10,Whole Milk,TrailJoy,Possible metal fragments,II,CA;CO;UT
R-SYN-0001634,2026-01-27,Whole Milk,UrbanHarvest,Potential E. coli contamination,I,UT;TX;WA
R-SYN-0001635,2026-01-02,Whole Milk,DailySource,Potential E. coli contamination,II,CO;OR
R-SYN-0001636,2026-01-21,Frozen Dumplings,SunBite,Undeclared peanut allergen,II,CO;NV
R-SYN-0001637,2025-12-26,Whole Milk,TrailJoy,Packaging integrity issue,III,ALL
R-SYN-0001638,2026-02-20,Chicken Nuggets,TrailJoy,Packaging integrity issue,II,ALL
R-SYN-0001639,2026-03-15,Organic Spinach,DailySource,Potential E. coli contamination,II,NV;CA;NY;OR
R-SYN-0001640,2026-03-16,Chicken Nuggets,FarmNest,Listeria monocytogenes risk,I,AZ;NV;CA
R-SYN-0001641,2026-01-03,Greek Yogurt,SunBite,Undeclared peanut allergen,II,NY;NV;CA
R-SYN-0001642,2026-02-21,Greek Yogurt,TrailJoy,Possible metal fragments,III,WA;CO;NV
R-SYN-0001643,2026-01-01,Frozen Dumplings,SunBite,Undeclared peanut allergen,I,CA;CO;WA;NY
R-SYN-0001644,2025-12-20,Fresh Salad Mix,Green Valley,Packaging integrity issue,III,TX;NV;WA;CA
R-SYN-0001645,2026-02-24,Fresh Salad Mix,PureRoot,Potential E. coli contamination,I,AZ;CO;WA;OR
R-SYN-0001646,2025-12-04,Protein Shake,FarmNest,Potential E. coli contamination,I,ALL
R-SYN-0001647,2026-03-08,Protein Shake,DailySource,Packaging integrity issue,II,NY;NV
R-SYN-0001648,2026-03-17,Organic Spinach,TrailJoy,Undeclared peanut allergen,I,NV;CA;NY;CO
R-SYN-0001649,2026-01-25,Organic Spinach,SunBite,Packaging integrity issue,II,OR;NY
R-SYN-0001650,2026-02-19,Protein Shake,DailySource,Undeclared peanut allergen,I,WA;TX;CO
R-SYN-0001651,2026-02-10,Frozen Dumplings,FarmNest,Undeclared peanut allergen,III,CO;TX
R-SYN-0001652,2026-01-18,Greek Yogurt,TrailJoy,Listeria monocytogenes risk,III,OR;NV
R-SYN-0001653,2026-03-24,Fresh Salad Mix,Green Valley,Possible metal fragments,II,ALL
R-SYN-0001654,2026-01-05,Whole Milk,PureRoot,Listeria monocytogenes risk,II,NY;CO;OR;NV
R-SYN-0001655,2025-12-08,Fresh Salad Mix,FarmNest,Undeclared peanut allergen,II,NV;CA
R-SYN-0001656,2026-02-06,Frozen Dumplings,SunBite,Undeclared peanut allergen,II,ALL
R-SYN-0001657,2026-02-24,Fresh Salad Mix,PeakFuel,Listeria monocytogenes risk,II,OR;AZ;NY
R-SYN-0001658,2025-12-12,Chicken Nuggets,DailySource,Listeria monocytogenes risk,II,UT;NY;WA;CO
R-SYN-0001659,2026-03-20,Chicken Nuggets,UrbanHarvest,Packaging integrity issue,II,OR;UT;NV
R-SYN-0001660,2026-02-23,Protein Shake,UrbanHarvest,Possible metal fragments,III,OR;WA;NV
R-SYN-0001661,2026-02-17,Fresh Salad Mix,PeakFuel,Possible metal fragments,II,NY;OR
R-SYN-0001662,2026-03-07,Whole Milk,UrbanHarvest,Undeclared peanut allergen,II,TX;OR
R-SYN-0001663,2026-01-09,Protein Shake,TrailJoy,Packaging integrity issue,II,CO;AZ
R-SYN-0001664,2026-02-28,Fresh Salad Mix,DailySource,Possible metal fragments,III,NY;OR;CO
R-SYN-0001665,2026-03-22,Granola Bars,SunBite,Listeria monocytogenes risk,III,TX;WA
R-SYN-0001666,2025-12-18,Granola Bars,DailySource,Listeria monocytogenes risk,III,UT;NV;TX
R-SYN-0001667,2026-02-25,Organic Spinach,PureRoot,Listeria monocytogenes risk,II,AZ;TX;CO
R-SYN-0001668,2026-03-08,Frozen Dumplings,UrbanHarvest,Potential E. coli contamination,I,ALL
R-SYN-0001669,2026-03-18,Granola Bars,FarmNest,Potential E. coli contamination,III,CA;UT
R-SYN-0001670,2026-03-30,Frozen Dumplings,UrbanHarvest,Packaging integrity issue,II,WA;UT
R-SYN-0001671,2026-01-11,Granola Bars,UrbanHarvest,Undeclared peanut allergen,I,WA;NY;NV
R-SYN-0001672,2025-12-16,Fresh Salad Mix,TrailJoy,Packaging integrity issue,II,OR;CO
R-SYN-0001673,2026-03-16,Frozen Dumplings,TrailJoy,Listeria monocytogenes risk,I,NY;WA
R-SYN-0001674,2026-02-24,Frozen Dumplings,Green Valley,Undeclared peanut allergen,II,NV;CO;TX;UT
R-SYN-0001675,2026-03-19,Frozen Dumplings,PureRoot,Listeria monocytogenes risk,II,NV;CA;OR
R-SYN-0001676,2025-12-24,Granola Bars,TrailJoy,Listeria monocytogenes risk,II,AZ;CA;WA
R-SYN-0001677,2026-01-26,Fresh Salad Mix,DailySource,Packaging integrity issue,I,NV;NY
R-SYN-0001678,2025-12-21,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,I,OR;WA
R-SYN-0001679,2026-02-11,Chicken Nuggets,Green Valley,Packaging integrity issue,I,CA;NV;OR
R-SYN-0001680,2026-02-15,Whole Milk,PureRoot,Potential E. coli contamination,II,TX;NV;NY
R-SYN-0001681,2026-02-15,Protein Shake,PeakFuel,Possible metal fragments,III,NY;WA
R-SYN-0001682,2025-12-12,Protein Shake,Green Valley,Listeria monocytogenes risk,II,NY;TX
R-SYN-0001683,2026-01-12,Organic Spinach,PeakFuel,Potential E. coli contamination,II,OR;NY
R-SYN-0001684,2025-12-12,Fresh Salad Mix,PeakFuel,Undeclared peanut allergen,I,TX;WA;NV;CA
R-SYN-0001685,2026-01-11,Organic Spinach,FarmNest,Possible metal fragments,II,WA;CA
R-SYN-0001686,2025-12-18,Protein Shake,SunBite,Potential E. coli contamination,II,UT;TX
R-SYN-0001687,2025-12-22,Chicken Nuggets,UrbanHarvest,Undeclared peanut allergen,I,CA;AZ
R-SYN-0001688,2025-12-12,Greek Yogurt,PeakFuel,Packaging integrity issue,III,NV;NY
R-SYN-0001689,2026-03-10,Organic Spinach,DailySource,Undeclared peanut allergen,III,AZ;OR;WA;TX
R-SYN-0001690,2026-02-01,Greek Yogurt,SunBite,Undeclared peanut allergen,I,TX;NV
R-SYN-0001691,2026-03-14,Organic Spinach,PeakFuel,Listeria monocytogenes risk,II,UT;NV;OR
R-SYN-0001692,2026-01-31,Whole Milk,PureRoot,Possible metal fragments,II,CO;NY;NV;CA
R-SYN-0001693,2026-03-05,Frozen Dumplings,UrbanHarvest,Possible metal fragments,I,NV;OR;NY
R-SYN-0001694,2026-03-28,Whole Milk,DailySource,Undeclared peanut allergen,II,NY;CO;NV;OR
R-SYN-0001695,2025-12-20,Greek Yogurt,PeakFuel,Listeria monocytogenes risk,I,ALL
R-SYN-0001696,2026-03-02,Chicken Nuggets,PeakFuel,Listeria monocytogenes risk,II,WA;CO;TX
R-SYN-0001697,2026-02-06,Organic Spinach,TrailJoy,Undeclared peanut allergen,III,AZ;CA;NY
R-SYN-0001698,2026-01-31,Fresh Salad Mix,PureRoot,Potential E. coli contamination,II,UT;CO;CA;WA
R-SYN-0001699,2026-03-23,Whole Milk,UrbanHarvest,Undeclared peanut allergen,I,TX;NY
R-SYN-0001700,2025-12-26,Granola Bars,Green Valley,Potential E. coli contamination,II,CA;CO;WA
R-SYN-0001701,2026-02-17,Chicken Nuggets,UrbanHarvest,Packaging integrity issue,I,TX;CO;NV;WA
R-SYN-0001702,2026-02-04,Organic Spinach,SunBite,Undeclared peanut allergen,III,CO;OR;TX;NV
R-SYN-0001703,2025-12-24,Protein Shake,SunBite,Packaging integrity issue,II,CA;OR
R-SYN-0001704,2026-03-30,Greek Yogurt,TrailJoy,Listeria monocytogenes risk,II,NV;OR
R-SYN-0001705,2025-12-04,Protein Shake,Green Valley,Potential E. coli contamination,I,ALL
R-SYN-0001706,2025-12-28,Chicken Nuggets,SunBite,Undeclared peanut allergen,II,CO;TX;CA;AZ
R-SYN-0001707,2026-02-01,Whole Milk,UrbanHarvest,Listeria monocytogenes risk,III,UT;AZ;CO;NV
R-SYN-0001708,2026-02-18,Greek Yogurt,PeakFuel,Packaging integrity issue,II,NV;CO
R-SYN-0001709,2026-02-25,Whole Milk,PeakFuel,Listeria monocytogenes risk,III,OR;UT
R-SYN-0001710,2026-03-18,Greek Yogurt,TrailJoy,Undeclared peanut allergen,III,TX;AZ
R-SYN-0001711,2026-02-07,Fresh Salad Mix,PureRoot,Packaging integrity issue,I,ALL
R-SYN-0001712,2026-03-11,Chicken Nuggets,SunBite,Possible metal fragments,III,ALL
R-SYN-0001713,2026-02-08,Fresh Salad Mix,FarmNest,Listeria monocytogenes risk,II,ALL
R-SYN-0001714,2025-12-01,Whole Milk,SunBite,Possible metal fragments,I,NV;WA;CO
R-SYN-0001715,2026-02-04,Protein Shake,PeakFuel,Undeclared peanut allergen,II,AZ;NV
R-SYN-0001716,2025-12-12,Frozen Dumplings,SunBite,Potential E. coli contamination,I,UT;NV
R-SYN-0001717,2026-01-27,Frozen Dumplings,FarmNest,Potential E. coli contamination,I,OR;AZ
R-SYN-0001718,2026-01-04,Whole Milk,SunBite,Potential E. coli contamination,I,CA;TX
R-SYN-0001719,2026-03-26,Organic Spinach,TrailJoy,Undeclared peanut allergen,III,TX;OR;CO
R-SYN-0001720,2026-02-22,Frozen Dumplings,PeakFuel,Undeclared peanut allergen,I,NY;TX;WA
R-SYN-0001721,2026-01-13,Protein Shake,PeakFuel,Potential E. coli contamination,II,CO;UT
R-SYN-0001722,2026-02-14,Granola Bars,PeakFuel,Listeria monocytogenes risk,II,AZ;WA;TX
R-SYN-0001723,2026-01-31,Greek Yogurt,FarmNest,Potential E. coli contamination,I,NY;TX
R-SYN-0001724,2026-02-02,Greek Yogurt,FarmNest,Potential E. coli contamination,I,WA;CO;UT
R-SYN-0001725,2026-02-07,Frozen Dumplings,PeakFuel,Undeclared peanut allergen,III,NY;NV;TX
R-SYN-0001726,2026-02-15,Frozen Dumplings,Green Valley,Potential E. coli contamination,III,NY;CO;WA
R-SYN-0001727,2026-01-06,Fresh Salad Mix,UrbanHarvest,Listeria monocytogenes risk,I,NV;AZ;UT;OR
R-SYN-0001728,2025-12-10,Greek Yogurt,Green Valley,Undeclared peanut allergen,III,AZ;NY;CA
R-SYN-0001729,2025-12-08,Greek Yogurt,TrailJoy,Packaging integrity issue,II,NY;NV
R-SYN-0001730,2026-03-27,Organic Spinach,UrbanHarvest,Possible metal fragments,III,TX;CO
R-SYN-0001731,2025-12-23,Protein Shake,TrailJoy,Undeclared peanut allergen,I,UT;OR;CO;WA
R-SYN-0001732,2025-12-08,Protein Shake,PureRoot,Potential E. coli contamination,II,OR;CO;CA;NY
R-SYN-0001733,2026-02-17,Organic Spinach,PureRoot,Packaging integrity issue,II,NV;CO;OR
R-SYN-0001734,2026-01-17,Protein Shake,UrbanHarvest,Packaging integrity issue,I,CA;WA;AZ;OR
R-SYN-0001735,2026-02-27,Fresh Salad Mix,PeakFuel,Potential E. coli contamination,II,ALL
R-SYN-0001736,2025-12-16,Chicken Nuggets,TrailJoy,Listeria monocytogenes risk,I,ALL
R-SYN-0001737,2026-03-22,Granola Bars,PureRoot,Potential E. coli contamination,II,OR;CA;WA;UT
R-SYN-0001738,2026-03-04,Granola Bars,SunBite,Undeclared peanut allergen,III,AZ;NY;OR;UT
R-SYN-0001739,2026-03-06,Organic Spinach,PureRoot,Potential E. coli contamination,I,CA;TX;CO
R-SYN-0001740,2025-12-02,Granola Bars,FarmNest,Possible metal fragments,II,WA;NY;CO
R-SYN-0001741,2026-03-19,Granola Bars,PeakFuel,Packaging integrity issue,II,NY;TX
R-SYN-0001742,2025-12-12,Organic Spinach,TrailJoy,Potential E. coli contamination,II,NY;TX;NV
R-SYN-0001743,2026-02-02,Whole Milk,SunBite,Packaging integrity issue,II,UT;TX;WA
R-SYN-0001744,2026-01-05,Granola Bars,SunBite,Possible metal fragments,II,WA;OR;AZ
R-SYN-0001745,2026-03-29,Frozen Dumplings,SunBite,Undeclared peanut allergen,I,UT;WA;CO;AZ
R-SYN-0001746,2026-02-15,Organic Spinach,UrbanHarvest,Listeria monocytogenes risk,II,NV;WA;TX;UT
R-SYN-0001747,2026-01-11,Chicken Nuggets,SunBite,Undeclared peanut allergen,III,UT;CO;WA
R-SYN-0001748,2026-02-18,Whole Milk,TrailJoy,Potential E. coli contamination,I,AZ;CA;UT;NY
R-SYN-0001749,2026-01-07,Whole Milk,PureRoot,Potential E. coli contamination,III,NY;TX
R-SYN-0001750,2026-01-14,Frozen Dumplings,FarmNest,Listeria monocytogenes risk,II,AZ;TX;OR;CA
R-SYN-0001751,2025-12-21,Whole Milk,TrailJoy,Possible metal fragments,II,TX;CA
R-SYN-0001752,2025-12-01,Granola Bars,FarmNest,Possible metal fragments,III,AZ;NV;CA
R-SYN-0001753,2026-01-23,Whole Milk,SunBite,Listeria monocytogenes risk,I,CA;OR
R-SYN-0001754,2026-02-18,Greek Yogurt,SunBite,Undeclared peanut allergen,III,AZ;TX
R-SYN-0001755,2026-03-19,Granola Bars,UrbanHarvest,Possible metal fragments,III,TX;WA
R-SYN-0001756,2026-03-25,Granola Bars,PeakFuel,Packaging integrity issue,II,UT;OR
R-SYN-0001757,2025-12-05,Granola Bars,SunBite,Listeria monocytogenes risk,II,ALL
R-SYN-0001758,2025-12-04,Fresh Salad Mix,SunBite,Possible metal fragments,I,ALL
R-SYN-0001759,2026-03-23,Frozen Dumplings,Green Valley,Potential E. coli contamination,III,ALL
R-SYN-0001760,2025-12-18,Whole Milk,PureRoot,Packaging integrity issue,I,WA;TX;NY;CO
R-SYN-0001761,2026-03-08,Frozen Dumplings,Green Valley,Listeria monocytogenes risk,I,UT;WA
R-SYN-0001762,2026-02-07,Organic Spinach,PeakFuel,Packaging integrity issue,II,CO;WA
R-SYN-0001763,2026-03-24,Fresh Salad Mix,TrailJoy,Packaging integrity issue,II,OR;AZ;TX;WA
R-SYN-0001764,2026-01-15,Fresh Salad Mix,PeakFuel,Possible metal fragments,I,NV;OR
R-SYN-0001765,2026-01-08,Chicken Nuggets,Green Valley,Potential E. coli contamination,II,NY;UT;NV
R-SYN-0001766,2026-01-08,Frozen Dumplings,TrailJoy,Undeclared peanut allergen,II,CA;TX
R-SYN-0001767,2026-01-03,Fresh Salad Mix,FarmNest,Undeclared peanut allergen,I,ALL
R-SYN-0001768,2026-03-31,Protein Shake,SunBite,Potential E. coli contamination,II,NY;UT;AZ
R-SYN-0001769,2026-01-08,Frozen Dumplings,UrbanHarvest,Possible metal fragments,III,OR;CO;AZ;TX
R-SYN-0001770,2025-12-12,Greek Yogurt,TrailJoy,Listeria monocytogenes risk,II,WA;CO;UT;NY
R-SYN-0001771,2026-02-04,Organic Spinach,PeakFuel,Potential E. coli contamination,II,CO;OR
R-SYN-0001772,2026-03-05,Fresh Salad Mix,SunBite,Possible metal fragments,I,CA;CO;NV
R-SYN-0001773,2025-12-24,Frozen Dumplings,DailySource,Possible metal fragments,I,OR;CO
R-SYN-0001774,2026-02-10,Granola Bars,FarmNest,Listeria monocytogenes risk,I,WA;CO
R-SYN-0001775,2026-02-10,Protein Shake,FarmNest,Potential E. coli contamination,I,TX;OR;NV
R-SYN-0001776,2026-01-06,Granola Bars,PureRoot,Potential E. coli contamination,I,WA;OR
R-SYN-0001777,2026-02-27,Protein Shake,FarmNest,Listeria monocytogenes risk,III,ALL
R-SYN-0001778,2026-03-29,Whole Milk,PureRoot,Packaging integrity issue,I,TX;OR
R-SYN-0001779,2025-12-29,Fresh Salad Mix,PeakFuel,Possible metal fragments,II,AZ;TX;WA;NV
R-SYN-0001780,2026-01-11,Protein Shake,TrailJoy,Possible metal fragments,I,WA;AZ;UT
R-SYN-0001781,2026-03-02,Fresh Salad Mix,Green Valley,Potential E. coli contamination,I,NV;CA
R-SYN-0001782,2026-03-05,Chicken Nuggets,PureRoot,Packaging integrity issue,III,ALL
R-SYN-0001783,2026-01-03,Chicken Nuggets,FarmNest,Undeclared peanut allergen,II,CA;OR
R-SYN-0001784,2026-03-30,Fresh Salad Mix,SunBite,Possible metal fragments,II,TX;AZ
R-SYN-0001785,2025-12-03,Protein Shake,SunBite,Potential E. coli contamination,III,WA;CA;UT;AZ
R-SYN-0001786,2026-02-24,Greek Yogurt,Green Valley,Listeria monocytogenes risk,III,AZ;TX;CA
R-SYN-0001787,2026-01-26,Protein Shake,PeakFuel,Potential E. coli contamination,II,CO;NY;CA
R-SYN-0001788,2025-12-27,Frozen Dumplings,Green Valley,Possible metal fragments,I,CA;NY
R-SYN-0001789,2026-03-06,Protein Shake,TrailJoy,Undeclared peanut allergen,I,ALL
R-SYN-0001790,2026-02-02,Protein Shake,FarmNest,Potential E. coli contamination,I,AZ;OR
R-SYN-0001791,2025-12-15,Fresh Salad Mix,FarmNest,Potential E. coli contamination,III,CA;NY;CO
R-SYN-0001792,2026-03-27,Greek Yogurt,PureRoot,Potential E. coli contamination,I,NY;NV
R-SYN-0001793,2026-03-18,Fresh Salad Mix,TrailJoy,Undeclared peanut allergen,I,UT;AZ;WA;TX
R-SYN-0001794,2025-12-15,Protein Shake,DailySource,Listeria monocytogenes risk,I,OR;AZ;NY
R-SYN-0001795,2026-01-13,Protein Shake,Green Valley,Undeclared peanut allergen,II,CO;TX;NV;OR
R-SYN-0001796,2026-03-17,Greek Yogurt,Green Valley,Undeclared peanut allergen,II,UT;CO
R-SYN-0001797,2026-02-09,Greek Yogurt,Green Valley,Packaging integrity issue,I,WA;CA
R-SYN-0001798,2026-01-25,Frozen Dumplings,TrailJoy,Packaging integrity issue,II,TX;OR;NY;NV
R-SYN-0001799,2026-01-20,Greek Yogurt,FarmNest,Potential E. coli contamination,II,NY;WA
R-SYN-0001800,2026-01-01,Frozen Dumplings,FarmNest,Packaging integrity issue,II,UT;TX;AZ;NY
R-SYN-0001801,2026-02-01,Greek Yogurt,PeakFuel,Possible metal fragments,I,CA;UT
R-SYN-0001802,2026-03-21,Whole Milk,FarmNest,Packaging integrity issue,I,TX;CO;NV
R-SYN-0001803,2025-12-07,Whole Milk,Green Valley,Packaging integrity issue,I,AZ;NV;UT
R-SYN-0001804,2026-03-17,Granola Bars,PeakFuel,Possible metal fragments,I,UT;CO
R-SYN-0001805,2026-02-23,Chicken Nuggets,SunBite,Undeclared peanut allergen,I,CA;AZ;WA;NV
R-SYN-0001806,2026-03-26,Fresh Salad Mix,DailySource,Potential E. coli contamination,I,ALL
R-SYN-0001807,2026-01-06,Granola Bars,TrailJoy,Listeria monocytogenes risk,I,UT;OR;CO
R-SYN-0001808,2026-03-12,Fresh Salad Mix,PureRoot,Packaging integrity issue,I,UT;WA;NY
R-SYN-0001809,2026-02-12,Organic Spinach,UrbanHarvest,Possible metal fragments,III,CA;UT;AZ
R-SYN-0001810,2026-01-30,Organic Spinach,PureRoot,Undeclared peanut allergen,I,UT;CO;OR;NY
R-SYN-0001811,2025-12-21,Organic Spinach,FarmNest,Undeclared peanut allergen,I,TX;NV
R-SYN-0001812,2026-02-27,Frozen Dumplings,Green Valley,Possible metal fragments,II,NY;CO;WA;TX
R-SYN-0001813,2026-01-24,Protein Shake,PureRoot,Undeclared peanut allergen,II,ALL
R-SYN-0001814,2026-02-25,Protein Shake,FarmNest,Potential E. coli contamination,I,OR;NY;UT;NV
R-SYN-0001815,2026-01-08,Granola Bars,PureRoot,Possible metal fragments,I,NY;AZ;CO
R-SYN-0001816,2025-12-29,Fresh Salad Mix,TrailJoy,Potential E. coli contamination,I,CO;CA
